Transaction_ID,Customer_ID,Transaction_Amount,Transaction_Time,Merchant_Category,Transaction_Location,Card_Type,Device_Type,Is_Fraud
T104365,C3250,498.54,27-07-25 19:57,Groceries,Johnsonhaven,Debit,Mobile,0
T104366,C3474,102.75,30-05-25 17:07,Travel,East Rogerhaven,Debit,POS,0
T104367,C1818,469.92,20-06-25 13:01,Electronics,Nguyenchester,Debit,POS,0
T104368,C7855,361.93,12-04-25 23:49,Gas,Nguyenton,Prepaid,Web,0
T104369,C1954,197.75,22-04-25 14:33,Restaurants,Daltonville,Credit,Web,0
T104370,C5624,114.37,08-06-25 12:06,Clothing,Mariotown,Credit,Web,0
T104371,C8758,435.38,09-05-25 17:33,Health,Port William,Prepaid,Mobile,0
T104372,C6601,150.29,27-03-25 09:32,Travel,Yangfurt,Credit,Web,0
T104373,C6878,265.42,08-07-25 17:15,Restaurants,Port Sean,Debit,Mobile,0
T104374,C2467,280.67,06-05-25 22:33,Gas,North Melaniefort,Prepaid,Web,0
T104375,C6756,505.65,26-01-25 02:57,Groceries,Lovefort,Prepaid,POS,0
T104376,C8344,341.52,11-05-25 13:37,Entertainment,Lake Elizabeth,Prepaid,POS,0
T104377,C9060,467.01,05-04-25 03:46,Health,Lake Angela,Debit,POS,0
T104378,C3644,100.95,20-07-25 14:14,Gas,South Randallmouth,Credit,Web,0
T104379,C6290,210.75,29-04-25 00:10,Groceries,North Timothyberg,Credit,POS,0
T104380,C8326,140.63,15-05-25 08:12,Restaurants,North Maria,Credit,Mobile,0
T104381,C2790,445.7,13-03-25 13:58,Health,South Mckenzie,Credit,Mobile,0
T104382,C2971,56.59,01-08-25 01:30,Travel,Lake Amy,Prepaid,Web,0
T104383,C2670,232.48,16-06-25 18:31,Entertainment,Clayshire,Credit,POS,0
T104384,C1328,424.22,01-04-25 09:44,Entertainment,Markburgh,Credit,POS,0
T104385,C4327,239.24,11-06-25 10:40,Travel,Erikamouth,Debit,Web,0
T104386,C5095,391.21,03-02-25 02:38,Electronics,North Alisonberg,Prepaid,Web,0
T104387,C4016,483.77,24-03-25 03:51,Health,New Andrewside,Prepaid,Mobile,0
T104388,C2898,204.41,01-02-25 22:30,Electronics,Lake Karen,Credit,POS,0
T104389,C7639,158.8,03-02-25 17:47,Entertainment,Harrisburgh,Prepaid,Mobile,0
T104390,C2625,445.59,15-01-25 03:17,Travel,Nicholasfurt,Prepaid,Mobile,0
T104391,C9077,140.54,22-02-25 12:59,Clothing,Cranemouth,Debit,POS,0
T104392,C9546,263.02,10-01-25 06:30,Entertainment,Mendozaton,Debit,POS,0
T104393,C6542,435.85,27-06-25 20:18,Clothing,Adriennemouth,Credit,Mobile,0
T104394,C9832,96.13,18-05-25 16:52,Travel,Mitchellborough,Debit,POS,0
T104395,C6961,349.81,20-03-25 13:30,Entertainment,Port Douglas,Credit,Web,0
T104396,C5088,128.12,15-03-25 09:15,Health,Port Christopher,Credit,Mobile,0
T104397,C6182,366.17,22-04-25 17:26,Entertainment,Jacobmouth,Debit,POS,0
T104398,C3621,258.37,20-01-25 17:46,Restaurants,Stricklandmouth,Debit,Web,0
T104399,C3700,412,13-06-25 13:42,Gas,Richardsonton,Credit,Mobile,0
T104400,C2112,531.5,05-03-25 22:53,Health,Patricialand,Debit,POS,0
T104401,C2451,155.68,14-05-25 23:13,Travel,Rodriguezland,Credit,POS,0
T104402,C2038,56.46,27-03-25 07:03,Electronics,Johnshire,Credit,POS,0
T104403,C1499,434.21,13-01-25 03:50,Travel,Chadfort,Prepaid,POS,0
T104404,C2562,377.97,16-01-25 17:49,Restaurants,Olsonside,Prepaid,Web,0
T104405,C9066,48.73,03-05-25 10:23,Electronics,Weeksberg,Debit,Mobile,0
T104406,C3951,444.32,21-08-25 03:55,Electronics,Hayesside,Prepaid,Web,0
T104407,C5055,356.23,11-02-25 18:38,Gas,South Ginafort,Prepaid,Mobile,0
T104408,C5409,469.95,21-05-25 09:19,Entertainment,Leblancmouth,Debit,Web,0
T104409,C1411,372.58,24-05-25 12:29,Entertainment,Weaverbury,Credit,POS,0
T104410,C3852,28.52,02-05-25 23:30,Travel,Sergioport,Credit,POS,0
T104411,C8516,455,29-05-25 16:56,Clothing,North Carlosland,Debit,Web,0
T104412,C8674,319.78,27-07-25 14:58,Travel,Melindamouth,Debit,Mobile,0
T104413,C1191,241.64,03-05-25 12:19,Clothing,Lake Elizabethberg,Credit,Mobile,0
T104414,C5132,335.9,30-06-25 04:58,Electronics,Lake Ryan,Credit,POS,0
T104415,C8306,134.58,14-04-25 09:28,Health,Port Brookeville,Prepaid,POS,0
T104416,C6460,373.83,05-04-25 13:42,Entertainment,Lake Christopherside,Prepaid,Web,1
T104417,C8066,362.38,18-05-25 01:17,Health,Kellyland,Debit,Web,0
T104418,C4105,539.78,08-01-25 20:00,Travel,Tammyborough,Prepaid,Web,0
T104419,C1991,161.76,04-08-25 02:45,Clothing,Lake Sarah,Prepaid,Mobile,0
T104420,C6698,132.88,02-05-25 04:34,Electronics,Lake Destinyberg,Debit,POS,0
T104421,C4247,465.71,25-02-25 01:43,Gas,New Nancy,Credit,Web,0
T104422,C2865,421.81,27-06-25 00:25,Gas,Lake Michele,Prepaid,Web,1
T104423,C5886,445.13,19-02-25 01:44,Groceries,South Anthony,Credit,Web,0
T104424,C2563,347.94,03-07-25 11:01,Travel,Jamesville,Prepaid,Web,0
T104425,C4453,315.7,07-07-25 13:52,Electronics,Mistyburgh,Debit,Mobile,0
T104426,C1655,413.07,11-02-25 01:41,Restaurants,Christopherborough,Debit,Web,0
T104427,C1066,382.3,30-08-25 07:16,Clothing,Lake Catherineton,Credit,Web,0
T104428,C6400,328.5,26-05-25 00:34,Electronics,East Jacqueline,Debit,Web,0
T104429,C1403,402.5,03-01-25 03:20,Electronics,East Theresa,Debit,POS,0
T104430,C1773,373.07,16-04-25 03:11,Clothing,New James,Credit,POS,0
T104431,C2792,266.11,05-06-25 02:14,Restaurants,Laurenport,Credit,Web,1
T104432,C1092,416.67,20-02-25 05:12,Gas,North David,Credit,Web,0
T104433,C2369,132.32,22-07-25 11:16,Groceries,Johnsonchester,Credit,Web,0
T104434,C8343,202.7,25-02-25 16:47,Entertainment,Rebeccatown,Debit,Mobile,0
T104435,C5688,202.05,31-08-25 14:16,Entertainment,Simmonsside,Debit,Web,0
T104436,C6612,174.08,18-01-25 19:17,Restaurants,North Brian,Debit,Mobile,0
T104437,C2361,640.9,27-07-25 05:08,Restaurants,Ginamouth,Credit,Mobile,0
T104438,C4082,312.49,02-07-25 13:54,Entertainment,Stevenbury,Credit,Web,0
T104439,C7865,43.63,02-02-25 00:59,Gas,Jenniferburgh,Credit,POS,0
T104440,C2844,653.56,19-02-25 22:05,Health,Bradshawborough,Debit,Web,0
T104441,C4277,468.91,11-06-25 12:50,Electronics,Kevinville,Credit,POS,0
T104442,C4064,410.65,27-06-25 16:36,Clothing,Vargaschester,Credit,POS,0
T104443,C8057,250.1,05-02-25 14:53,Electronics,Port Eduardo,Prepaid,Mobile,0
T104444,C1078,457.01,26-02-25 12:52,Travel,Floresshire,Prepaid,POS,0
T104445,C8871,503.87,06-05-25 23:10,Clothing,West Vincent,Prepaid,Mobile,0
T104446,C2634,294.95,07-06-25 05:13,Gas,North Tyler,Credit,POS,0
T104447,C8055,658.3,17-04-25 19:49,Electronics,Thomasstad,Debit,Mobile,0
T104448,C4454,268.96,04-07-25 07:00,Travel,East Cynthiahaven,Debit,Mobile,0
T104449,C2762,220.8,21-04-25 17:33,Electronics,North Andrea,Debit,POS,0
T104450,C6624,362.72,09-08-25 07:38,Travel,West Johnton,Prepaid,Mobile,0
T104451,C3539,494.3,29-06-25 21:44,Restaurants,Robertside,Credit,Mobile,0
T104452,C8907,136.51,17-05-25 05:58,Gas,Sarahburgh,Debit,Mobile,0
T104453,C2709,78.46,02-07-25 03:24,Health,Lake Lauren,Debit,Web,0
T104454,C8834,455.71,14-04-25 09:11,Entertainment,Pierceshire,Debit,POS,0
T104455,C6564,138.61,14-02-25 23:18,Gas,Murphyfort,Debit,Web,0
T104456,C7630,244.27,28-08-25 22:04,Gas,New Cynthiaberg,Prepaid,Mobile,0
T104457,C3068,186.39,06-06-25 06:12,Health,East James,Prepaid,Web,0
T104458,C7875,386.02,03-07-25 05:02,Entertainment,Brendahaven,Credit,POS,0
T104459,C1886,291.73,07-03-25 15:20,Travel,Jasonchester,Prepaid,Web,0
T104460,C8441,208.47,16-02-25 19:45,Entertainment,New Blake,Credit,Mobile,0
T104461,C7951,183.34,29-03-25 22:43,Health,New Robertport,Prepaid,Web,0
T104462,C3027,379.05,15-05-25 20:54,Electronics,Port Andrewhaven,Debit,Web,0
T104463,C8672,123.52,25-02-25 03:24,Groceries,Port Christophertown,Credit,POS,0
T104464,C1787,651.29,24-05-25 19:09,Groceries,Fryfurt,Credit,POS,1
T104465,C8712,386.99,14-08-25 05:24,Restaurants,East Jessicaland,Debit,POS,0
T104466,C6532,49.69,03-05-25 05:03,Health,New Lisaborough,Prepaid,Mobile,0
T104467,C4145,481.61,20-04-25 08:17,Restaurants,Youngton,Debit,Mobile,0
T104468,C4654,371.51,22-02-25 03:23,Health,Lake David,Debit,Mobile,0
T104469,C8055,80.46,07-05-25 15:00,Restaurants,Petersonland,Credit,Web,0
T104470,C2728,248.99,02-04-25 14:46,Entertainment,Guerreroberg,Debit,Mobile,0
T104471,C1744,396.34,21-08-25 09:47,Restaurants,East Karla,Credit,Mobile,0
T104472,C9173,218.81,26-01-25 14:13,Entertainment,Schwartzfort,Debit,Web,0
T104473,C9265,111.65,17-02-25 06:11,Electronics,North Jason,Credit,Web,0
T104474,C5076,227.56,15-01-25 09:58,Health,North Jacob,Prepaid,Web,0
T104475,C5331,142.23,04-03-25 17:31,Travel,West Andrew,Prepaid,Web,0
T104476,C2494,109.07,22-02-25 00:06,Gas,Port Cynthia,Prepaid,Web,0
T104477,C9461,511.56,22-08-25 09:15,Travel,Jordanhaven,Prepaid,Mobile,0
T104478,C4483,153.49,23-06-25 11:02,Entertainment,Jacksonport,Debit,Web,0
T104479,C4070,272.59,21-04-25 20:44,Groceries,Villarrealmouth,Debit,Web,0
T104480,C3707,486.14,19-07-25 20:46,Electronics,Tylerberg,Prepaid,Mobile,0
T104481,C2230,156.18,11-05-25 01:14,Travel,West Kyleland,Credit,Web,0
T104482,C7354,509.22,20-06-25 00:30,Groceries,Morganport,Credit,POS,0
T104483,C3885,547.89,13-07-25 07:09,Entertainment,Warrenborough,Debit,POS,0
T104484,C8318,434.64,25-08-25 22:09,Groceries,Mcphersonstad,Credit,POS,0
T104485,C7384,448.8,18-08-25 13:29,Restaurants,West Roger,Credit,POS,0
T104486,C3405,528.87,15-08-25 15:36,Restaurants,Port Ashleychester,Prepaid,POS,0
T104487,C2734,496.47,06-02-25 21:18,Entertainment,Lake Anita,Credit,Mobile,0
T104488,C8555,336.8,01-04-25 02:03,Entertainment,North Suzanne,Debit,Web,1
T104489,C6689,76.65,03-06-25 16:20,Electronics,Coopermouth,Debit,Web,0
T104490,C5637,76.29,05-08-25 22:27,Clothing,Whitetown,Credit,Web,0
T104491,C2436,153.49,28-05-25 03:40,Groceries,Stewartfurt,Credit,POS,0
T104492,C8281,621.49,19-04-25 17:47,Travel,Port Robertville,Credit,POS,0
T104493,C3092,322.94,29-03-25 09:40,Health,Derekfort,Credit,Mobile,0
T104494,C3896,174.79,31-08-25 16:47,Restaurants,East Debbie,Debit,POS,0
T104495,C4409,401.66,25-06-25 03:55,Groceries,Rogersfort,Credit,POS,0
T104496,C3772,118.21,26-02-25 19:32,Electronics,Kimberlyville,Credit,POS,0
T104497,C7742,79.07,22-06-25 14:24,Restaurants,East Staceyport,Prepaid,Web,0
T104498,C1949,101.92,11-02-25 17:46,Electronics,Wallacechester,Prepaid,Mobile,0
T104499,C9405,226.52,08-02-25 13:20,Electronics,East Amber,Credit,Mobile,0
T104500,C7913,190.32,16-03-25 14:10,Entertainment,Shaunport,Prepaid,POS,0
T104501,C3898,310.3,20-04-25 07:41,Groceries,Jacobsonbury,Credit,POS,0
T104502,C8278,56.42,26-03-25 14:18,Clothing,South Chelsea,Debit,Web,0
T104503,C5160,353.07,28-05-25 11:38,Gas,South Michaelfort,Credit,Web,0
T104504,C4566,41.46,15-07-25 16:40,Restaurants,East Johnton,Prepaid,Web,0
T104505,C9710,495.53,28-02-25 11:06,Electronics,Greenbury,Debit,Mobile,0
T104506,C6668,332.49,21-03-25 12:18,Gas,Matthewshire,Prepaid,POS,0
T104507,C1403,246.57,13-03-25 05:24,Electronics,Lake Derek,Credit,Mobile,0
T104508,C2620,342.02,11-02-25 07:43,Clothing,East David,Debit,POS,0
T104509,C4995,41.37,31-08-25 07:48,Health,Lake Chelseamouth,Debit,Mobile,0
T104510,C8243,533.25,20-05-25 23:08,Travel,Dunnshire,Debit,POS,0
T104511,C3342,171.44,18-07-25 19:28,Clothing,North Devinfurt,Debit,Mobile,0
T104512,C1512,110.76,16-05-25 07:23,Restaurants,West Denise,Prepaid,Web,0
T104513,C6209,461.63,18-06-25 08:55,Electronics,Aliciahaven,Debit,POS,0
T104514,C2467,488.7,20-03-25 10:21,Health,East Mary,Debit,Mobile,0
T104515,C4277,422.21,17-01-25 11:32,Groceries,South Courtney,Debit,Web,0
T104516,C6565,183.08,10-07-25 05:58,Entertainment,Johnnychester,Credit,Mobile,0
T104517,C4029,117.38,21-08-25 04:27,Clothing,Shahburgh,Debit,Web,1
T104518,C4674,243.57,09-01-25 03:43,Electronics,West Betty,Debit,POS,0
T104519,C3952,427.76,28-02-25 09:52,Entertainment,Ronaldport,Credit,POS,0
T104520,C3304,330.85,04-03-25 08:46,Restaurants,North Alexanderland,Debit,POS,0
T104521,C1618,110.4,13-05-25 02:58,Restaurants,Smithburgh,Prepaid,Web,0
T104522,C6321,141.87,20-07-25 01:25,Health,Rebeccaport,Credit,Web,0
T104523,C3653,281.71,19-01-25 14:58,Travel,Santiagoside,Credit,Mobile,0
T104524,C9872,311.67,14-01-25 13:54,Entertainment,Port Anthony,Debit,POS,0
T104525,C3274,289.39,04-08-25 16:29,Clothing,Wolfland,Credit,Web,0
T104526,C5168,227.83,30-04-25 13:49,Restaurants,Kathleenview,Prepaid,Mobile,0
T104527,C4003,459.94,12-07-25 10:25,Gas,Port Jessicashire,Credit,Mobile,0
T104528,C1706,272.72,27-04-25 06:40,Electronics,Peterfurt,Prepaid,Mobile,0
T104529,C8029,80.36,22-03-25 08:37,Travel,West Daniel,Credit,POS,0
T104530,C8167,155.42,04-06-25 14:32,Health,Vickiborough,Prepaid,Web,0
T104531,C4072,401.62,17-08-25 11:37,Gas,South Michelle,Credit,POS,0
T104532,C9570,376.2,20-06-25 01:18,Entertainment,Chavezburgh,Credit,POS,0
T104533,C9409,401.07,05-02-25 04:40,Health,West Danielview,Credit,Web,0
T104534,C3193,247.79,28-03-25 00:41,Electronics,West Dawn,Prepaid,POS,0
T104535,C8830,202.35,20-06-25 10:08,Restaurants,Port Johnnyville,Credit,Mobile,0
T104536,C5316,73.2,08-05-25 05:25,Restaurants,Shaneburgh,Debit,POS,0
T104537,C2841,481.52,19-05-25 11:56,Gas,Dixonview,Prepaid,Mobile,0
T104538,C6099,512.02,08-07-25 23:48,Entertainment,Thomasmouth,Credit,Mobile,0
T104539,C5927,154.48,13-07-25 07:20,Travel,Hunterville,Credit,Web,1
T104540,C7648,528.99,23-03-25 02:13,Clothing,West Jacob,Debit,Mobile,0
T104541,C5603,277.19,23-04-25 14:34,Travel,Williamfurt,Credit,Web,0
T104542,C4531,248.19,21-05-25 12:09,Electronics,New Nathanhaven,Prepaid,Mobile,0
T104543,C7158,418.05,12-02-25 06:23,Travel,Johnsonstad,Debit,POS,1
T104544,C4763,400.91,10-01-25 11:56,Entertainment,East Shelley,Debit,POS,0
T104545,C1071,348.06,31-07-25 08:28,Clothing,Gallegosmouth,Debit,Web,0
T104546,C8696,250.38,17-05-25 22:29,Entertainment,South Christopherport,Debit,POS,0
T104547,C8842,100.43,07-07-25 10:28,Entertainment,North Brentland,Prepaid,POS,0
T104548,C5467,230.04,20-02-25 19:48,Entertainment,Shafferhaven,Prepaid,Mobile,0
T104549,C4282,166.46,03-06-25 19:50,Electronics,West Sarahshire,Credit,Web,0
T104550,C4360,231.08,23-05-25 10:03,Entertainment,New Kiara,Credit,Web,0
T104551,C2121,341.19,14-08-25 17:17,Gas,Stewartmouth,Debit,Web,0
T104552,C6404,377.27,18-04-25 06:43,Groceries,East Leroy,Prepaid,POS,0
T104553,C1763,102,13-06-25 12:49,Gas,East Erinton,Credit,Mobile,0
T104554,C1362,185.83,27-06-25 01:44,Restaurants,Port Edwintown,Credit,Web,0
T104555,C7136,245.41,25-02-25 07:32,Entertainment,South Danielle,Credit,Mobile,0
T104556,C5523,184.7,21-05-25 21:49,Entertainment,East Edwardport,Credit,Web,0
T104557,C1244,432.65,22-05-25 00:02,Clothing,New Richardfurt,Debit,POS,0
T104558,C1896,222.67,19-06-25 16:54,Electronics,Ronaldton,Credit,Mobile,0
T104559,C2663,173.35,13-05-25 05:02,Health,Jacobmouth,Debit,Mobile,0
T104560,C6844,147.08,01-06-25 05:21,Entertainment,Reedbury,Debit,POS,0
T104561,C4714,45.63,29-04-25 00:56,Groceries,Briannaside,Prepaid,Web,0
T104562,C6404,176.7,21-03-25 03:58,Groceries,Perkinsfurt,Debit,Mobile,0
T104563,C7476,543.22,26-01-25 05:40,Groceries,Tracyside,Credit,Mobile,0
T104564,C6348,351.48,03-04-25 17:40,Entertainment,West Brendabury,Debit,Mobile,0
T104565,C3374,77.51,02-01-25 21:37,Health,Gibsonland,Debit,Mobile,1
T104566,C4821,279.09,03-04-25 19:40,Restaurants,South Jenny,Credit,POS,0
T104567,C8391,182.66,25-01-25 12:51,Restaurants,South Thomas,Debit,Mobile,0
T104568,C3695,406.25,26-08-25 14:35,Travel,Deniseshire,Debit,Web,0
T104569,C4269,404.78,04-02-25 17:04,Travel,South Johnside,Debit,POS,0
T104570,C2438,359.23,04-04-25 01:38,Restaurants,New Stevenbury,Credit,Mobile,0
T104571,C9564,261.98,12-08-25 17:17,Groceries,New Patrickstad,Credit,POS,0
T104572,C2231,394.31,17-02-25 08:49,Restaurants,North Jamesstad,Debit,Mobile,0
T104573,C3054,575.53,21-04-25 16:42,Health,East Brandyland,Prepaid,Web,0
T104574,C4656,123.1,21-08-25 21:47,Groceries,New Michele,Prepaid,Web,0
T104575,C3923,231.25,28-08-25 07:20,Clothing,Amandafurt,Credit,POS,0
T104576,C8845,258.5,15-02-25 06:57,Entertainment,South Melissa,Debit,Mobile,0
T104577,C7648,207.61,19-01-25 05:42,Entertainment,South Emilyfort,Prepaid,Web,0
T104578,C6497,127.66,03-03-25 07:45,Groceries,New Anthony,Credit,Web,0
T104579,C5091,494.12,01-04-25 23:39,Entertainment,New Dorisland,Credit,POS,1
T104580,C9918,437.57,06-02-25 02:15,Electronics,North Jessica,Credit,Mobile,0
T104581,C4999,478.99,06-08-25 11:59,Health,Williamburgh,Credit,Mobile,0
T104582,C3196,303.45,05-06-25 18:56,Entertainment,Port Kaitlyn,Credit,Web,0
T104583,C8396,303.39,19-08-25 01:14,Clothing,Christopherhaven,Credit,POS,0
T104584,C5959,68.76,19-02-25 05:07,Groceries,East Nicole,Credit,POS,0
T104585,C7491,111.16,07-07-25 15:10,Gas,Kaylabury,Debit,Web,0
T104586,C5850,49.32,15-07-25 13:11,Electronics,Coxborough,Prepaid,Web,0
T104587,C8984,524,22-02-25 15:38,Clothing,Lake Keith,Credit,Web,0
T104588,C9241,419.86,27-04-25 11:41,Clothing,Pittsmouth,Debit,Mobile,0
T104589,C7007,75.3,02-05-25 03:37,Clothing,West Mary,Debit,Mobile,0
T104590,C8242,185.02,25-04-25 13:36,Restaurants,Port Shellytown,Prepaid,Web,0
T104591,C2567,338.19,26-01-25 21:49,Electronics,Wallsmouth,Credit,POS,1
T104592,C3677,368.61,08-02-25 14:31,Groceries,South Ericbury,Prepaid,Mobile,0
T104593,C2413,652.02,17-02-25 00:03,Travel,Michaelton,Prepaid,Mobile,0
T104594,C9918,93.49,16-02-25 03:06,Clothing,West Ashley,Debit,POS,0
T104595,C4874,458.35,15-02-25 18:07,Groceries,New Heather,Debit,Web,0
T104596,C4798,273.6,05-03-25 05:14,Health,North Eric,Credit,Web,0
T104597,C6077,33.58,20-01-25 14:15,Health,East Ronaldview,Debit,Mobile,0
T104598,C9748,160.73,07-03-25 13:02,Groceries,Jessicafort,Credit,Web,0
T104599,C1711,438.87,12-03-25 13:00,Health,East Matthew,Prepaid,Mobile,0
T104600,C8387,557.34,11-02-25 03:46,Groceries,North Travisburgh,Prepaid,Web,0
T104601,C6840,81.52,19-02-25 12:14,Groceries,Lake Dan,Credit,Mobile,0
T104602,C8252,487.29,07-06-25 08:11,Health,Amandaside,Credit,Mobile,0
T104603,C6465,115.73,24-06-25 18:41,Travel,Patelfort,Credit,Mobile,0
T104604,C2850,78.51,27-04-25 14:38,Clothing,West Sabrinaland,Prepaid,POS,0
T104605,C9249,510.55,19-07-25 16:24,Entertainment,New Ashleyberg,Prepaid,POS,1
T104606,C6201,218.32,05-08-25 10:57,Travel,Colemouth,Prepaid,POS,0
T104607,C9173,488.67,31-05-25 19:58,Travel,Williamville,Prepaid,Web,0
T104608,C8625,499.37,13-04-25 04:47,Health,Zunigamouth,Debit,Mobile,0
T104609,C9454,198.04,24-04-25 01:17,Groceries,North Eric,Prepaid,Web,0
T104610,C1472,75.97,07-06-25 13:52,Gas,Michaelbury,Debit,POS,0
T104611,C7125,461.45,26-03-25 04:02,Travel,Hoburgh,Debit,POS,0
T104612,C4589,415.71,18-04-25 15:05,Restaurants,Davisshire,Prepaid,POS,0
T104613,C4888,210.09,10-02-25 20:00,Groceries,West Amberland,Prepaid,Web,0
T104614,C2326,337.15,29-01-25 14:25,Clothing,Jessicafort,Prepaid,Mobile,0
T104615,C2354,224.79,22-02-25 23:18,Clothing,West Jamesland,Credit,Web,0
T104616,C8358,614.16,06-04-25 13:21,Travel,Eatonmouth,Debit,POS,0
T104617,C8805,530.25,31-01-25 07:28,Health,Brittanyborough,Prepaid,POS,0
T104618,C5411,50.16,09-06-25 11:55,Gas,Jacquelineland,Debit,Mobile,0
T104619,C6930,590.82,02-04-25 14:57,Groceries,Jasminhaven,Prepaid,Mobile,1
T104620,C7607,199.91,20-04-25 23:50,Electronics,Jonesview,Debit,Web,0
T104621,C5469,452.81,06-07-25 01:04,Restaurants,Lake Jenniferton,Credit,POS,0
T104622,C6915,485.31,17-02-25 00:32,Travel,Port Gabriel,Credit,Web,0
T104623,C2837,350.22,01-06-25 20:44,Clothing,Lake Rhondaland,Credit,Mobile,0
T104624,C6332,65.89,05-01-25 03:36,Entertainment,Lopezstad,Debit,POS,0
T104625,C2002,93,05-05-25 20:39,Restaurants,Fisherbury,Credit,Web,1
T104626,C2364,219.75,10-07-25 20:44,Entertainment,Meyerville,Prepaid,Mobile,1
T104627,C3677,243.94,23-06-25 21:24,Health,Lake Leah,Prepaid,POS,0
T104628,C8936,324.68,17-06-25 02:30,Entertainment,South Wanda,Prepaid,POS,0
T104629,C2323,176.51,06-05-25 04:49,Groceries,Williamsside,Credit,POS,0
T104630,C5534,75.39,03-03-25 23:19,Gas,East Sarastad,Debit,Web,0
T104631,C4425,475.19,21-05-25 08:32,Gas,Nguyenville,Credit,POS,0
T104632,C3346,423.43,20-06-25 06:16,Groceries,Kellytown,Credit,Web,0
T104633,C1829,203.63,02-02-25 05:22,Groceries,Paulbury,Credit,POS,0
T104634,C7502,156.99,16-07-25 04:00,Clothing,Pruittview,Credit,POS,0
T104635,C4138,246.51,23-05-25 06:10,Health,North Danielle,Credit,Mobile,0
T104636,C9385,402.02,27-05-25 20:46,Clothing,Amandaville,Debit,Mobile,0
T104637,C3856,482.1,29-08-25 02:44,Travel,New Denise,Prepaid,Web,0
T104638,C1986,549.48,04-03-25 07:29,Clothing,Port Samuel,Debit,Mobile,0
T104639,C2496,287.57,01-03-25 08:43,Travel,West Christopherton,Prepaid,POS,0
T104640,C7292,104.7,19-08-25 05:48,Health,Sandovalton,Debit,Web,0
T104641,C2629,255.99,22-08-25 22:38,Health,Cynthiaberg,Credit,POS,0
T104642,C8682,34.8,07-04-25 11:34,Restaurants,South Jackstad,Credit,Mobile,0
T104643,C9089,332.98,16-05-25 23:49,Electronics,Whitneyton,Debit,POS,0
T104644,C8145,340.93,25-02-25 15:06,Electronics,North Rebecca,Debit,Web,0
T104645,C9671,305.76,29-07-25 23:23,Travel,South James,Credit,Web,0
T104646,C1688,393.43,16-02-25 02:07,Gas,West Rodney,Credit,POS,0
T104647,C5745,390.93,16-01-25 07:38,Gas,Chadmouth,Prepaid,POS,0
T104648,C5164,262.6,19-01-25 03:19,Gas,Kylestad,Prepaid,POS,0
T104649,C5967,190.22,26-04-25 07:03,Restaurants,New Tracy,Prepaid,Mobile,0
T104650,C7585,423.64,10-05-25 07:01,Electronics,Tylerville,Debit,Web,0
T104651,C3787,196.31,28-04-25 16:28,Groceries,South Sue,Credit,POS,0
T104652,C7810,394.22,25-06-25 09:28,Electronics,Briggsfort,Credit,POS,0
T104653,C2238,113.85,18-01-25 02:44,Travel,Rogerstown,Debit,POS,0
T104654,C5208,324.18,09-01-25 09:22,Health,Jennifertown,Prepaid,POS,0
T104655,C2911,167.77,16-04-25 20:47,Health,Rosechester,Debit,POS,0
T104656,C4289,269.21,25-05-25 01:42,Electronics,West Priscilla,Credit,Web,0
T104657,C2580,279.68,20-04-25 08:01,Entertainment,Port Brian,Debit,POS,0
T104658,C5438,322.69,18-07-25 04:23,Entertainment,New Joseph,Prepaid,Mobile,0
T104659,C5703,34.38,23-03-25 05:18,Groceries,Lake Kaitlyn,Prepaid,Mobile,0
T104660,C6384,298.18,14-06-25 13:29,Clothing,East Sharon,Credit,Web,0
T104661,C3300,482.5,28-06-25 21:24,Entertainment,Hamiltonborough,Debit,Mobile,0
T104662,C5359,33.98,05-06-25 16:59,Clothing,Oconnellmouth,Prepaid,POS,0
T104663,C2453,339.75,01-02-25 21:38,Restaurants,Camachomouth,Debit,POS,0
T104664,C8050,521.91,30-08-25 16:06,Clothing,East Christopherside,Prepaid,Web,1
